Esbern	present in	Riften
Brynjolf	present in	Riften
Durak	present in	Riften
Riften	connected to	Fort Dawnguard
Riften	connected to	Dagur's inn
Vex	present in	Riften
Isabelle Rolaine	present in	Riften
Laila Law-Giver	present in	Riften
Riften	connected to	Falkreath
Mercer Frey	present in	Riften
Maven Black-Briar	present in	Riften
Riften	connected to	Riften Jail
Romlyn Dreth	present in	Riften
Indaryn	present in	Riften
Riften	connected to	just outside Riften
Sarthis	present in	Riften
Dinya Balu	present in	Riften
Mara	present in	Riften
Riften	connected to	outside the Temple of Dibella
Riften	connected to	Temple of Dibella
Talen-Jei	present in	Riften
Keerava	present in	Riften
Riften	connected to	Black Marsh
Sibbi Black-Briar	present in	Riften
Riften	connected to	Aretino Residence
Riften	connected to	Honorhall Orphanage
Legate Rikke	present in	Riften
Anuriel	present in	Riften
Riften	connected to	Ratway
Fort Dawnguard	connected to	Sightless Pit
Isran	present in	Fort Dawnguard
Elder Scroll	held by	Isran
Isran	present in	Reach, trying to find dwarven ruins
Isran	present in	Windhelm
Isran	present in	Dimhollow Crypt
Sorine Jurard	present in	Reach, trying to find dwarven ruins
Sorine Jurard	present in	Irkngthand
Elder Scroll	held by	Esbern
Elder Scroll	held by	Paarthurnax
Brunwulf Free-Winter	present in	Windhelm
Oengul War-Anvil	present in	Windhelm
Windhelm	connected to	Cronvangr Cave
Nurelion	present in	Windhelm
Windhelm	connected to	Forsaken Cave
Windhelm	connected to	Atheron Residence
Windhelm	connected to	just north of Windhelm
Torsten Cruel-Sea	present in	Windhelm
Niranye	present in	Windhelm
Windhelm	connected to	Vvardenfell
Suvaris Atheron	present in	Windhelm
Windhelm	connected to	The White Phial
Malborn	present in	Windhelm
Windhelm	connected to	Morrowind
Windhelm	connected to	White Phial
Ulfric	present in	Windhelm
Katria	present in	ancient ruins
"The Aetherium Wars"	held by	Katria
Aetherium Forge	held by	Katria
Harkon	present in	Castle Volkihar
Castle Volkihar	connected to	Solitude
Bloodstone Chalice	held by	Harkon
Bloodstone Chalice	held by	Garan Marethi
Delvin Mallory	present in	Solitude
Pactur	present in	Solitude
Bryling	present in	Solitude
Solitude	connected to	Potema's Catacombs
Solitude	connected to	Castle Dour
Gourmet	present in	Solitude
Solitude	connected to	the marsh south of Solitude
General Tullius	present in	Solitude
Solitude	connected to	Lod's house in Falkreath
Solitude	connected to	Goldenglow Estate
Solitude	connected to	East Empire Company
Brynjolf	present in	Solitude
Solitude	connected to	Icerunner
Olfrid Battle-Born	present in	Solitude
Erikur	present in	Solitude
Solitude	connected to	onboard the Katariah
Solitude	connected to	Morthal
Captain Aldis	present in	Solitude
Daynas Valen	present in	Solitude
Solitude	connected to	Folgunthur
Solitude	connected to	Radiant Raiment
Jarl Elisif the Fair	present in	Solitude
Solitude	connected to	The Winking Skeever
Astrid	present in	Solitude
Night Mother	present in	Solitude
Ulfric	present in	Solitude
Urag gro-Shub	present in	Labyrinthian
Melka	present in	Melka's tower
Petra	present in	Melka's tower
Feran Sadri	present in	Whiterun
Feran Sadri	present in	Swindler's Den
Bloodstone Chalice	held by	Feran Sadri
Feran Sadri	present in	Cold Rock Pass
Amren	present in	Whiterun
Saffir	present in	Whiterun
Whiterun	connected to	Halted Stream Camp
Alessandra	present in	Whiterun
Whiterun	connected to	Hall of the Dead
Whiterun	connected to	the tundra a bit west of Whiterun
Shadr	present in	Whiterun
Sapphire	present in	Whiterun
Idolaf Battle-Born	present in	Whiterun
Dragonborn	present in	Whiterun
Nazeem	present in	Whiterun
Balgruuf the Greater	present in	Whiterun
Whiterun	connected to	High Hrothgar
Ulfric	present in	Whiterun
Farengar Secret-Fire	present in	Whiterun
Arcadia	present in	Whiterun
Angeline Morrard	present in	Whiterun
Fura	present in	Whiterun
Captain Aldis	present in	Whiterun
General Tullius	present in	Whiterun
Jarl Baalgruf	present in	Whiterun
Whiterun	connected to	The Ragged Flagon
Delvin Mallory, Vex	present in	Whiterun
Whiterun	connected to	the plains outside Whiterun
Alik'r Warriors	present in	Whiterun
Saadia	present in	Whiterun
Whiterun	connected to	Rorikstead
Olfrid Battle-Born	present in	Whiterun
Arn	present in	Whiterun
Whiterun	connected to	Dragonsreach
Whiterun	connected to	the Jarl's or Steward's chambers in Dragonsreach
Idgrod the Younger	present in	Whiterun
Whiterun	connected to	Temple of Kynareth
Whiterun	connected to	Bannered Mare
Whiterun	connected to	Dragon Bridge
Olava the Feeble	present in	Whiterun
Astrid	present in	Whiterun
Danica Pure-Spring	present in	Whiterun
Whiterun	connected to	Helgen
Balgruuf	present in	Whiterun
Delvin Mallory	present in	Whiterun
Delphine	present in	Solitude stables
Delphine	present in	Kynesgrove
Alduin's Wall	held by	Esbern
Brynjolf	present in	in the center of the cistern room
Brynjolf	present in	The Ragged Flagon
Brynjolf	present in	Goldenglow Estate
Edla	present in	Skaal Village
Nikulas	present in	Skaal Village
Galmar Stone-Fist	present in	Morthal
Galmar Stone-Fist	present in	Fort Neugrad
Galmar Stone-Fist	present in	near Fort Neugrad
Galmar Stone-Fist	present in	Serpentstone Isle
Jagged Crown	held by	Galmar Stone-Fist
Galmar Stone-Fist	present in	outside Korvanjund
Galmar Stone-Fist	present in	Korvanjund
Morthal	connected to	an inn in Dragon Bridge or Rorikstead
Jorgen	present in	Morthal
Idgrod Ravencrone	present in	Morthal
Hroggar	present in	Morthal
Alva	present in	Morthal
Morthal	connected to	Hroggar's house in Morthal
Nazir	present in	Morthal
Morthal	connected to	Moorside Inn
Gorm	present in	Morthal
Idgrod	present in	Morthal
Dragon Bridge	connected to	an inn in Dragon Bridge or Rorikstead
Dragon Bridge	connected to	Rorikstead
"Bandit Leader's Journal"	present in	Dragon Bridge
Brodir	present in	Dragon Bridge
Herd	present in	Dragon Bridge
Commander Maro	present in	Dragon Bridge
Gaius Maro	present in	Dragon Bridge
Erik	present in	Rorikstead
Mralki	present in	Rorikstead
Rorikstead	connected to	Hammerfell
Arngeir	present in	Dragonsreach
Arngeir	present in	Ustengrav
Jarl of Whiterun	present in	Dragonsreach
Alduin	present in	Dragonsreach
Odahviing	present in	Dragonsreach
Dragonsreach	connected to	Skuldafn
Alduin	present in	Time-Wound
Alduin	present in	Sky Haven Temple
Legate Rikke	present in	Dawnstar
Jagged Crown	held by	Legate Rikke
Legate Rikke	present in	Korvanjund
Dawnstar	connected to	Nightgate or Candlehearth
Frida	present in	Dawnstar
Dawnstar	connected to	Shrouded Grove
Erandur	present in	Dawnstar
Dawnstar	connected to	Nightcaller Temple
Vekel the Man	present in	Dawnstar
Dawnstar	connected to	Yngvild
Skald the Elder	present in	Dawnstar
Dawnstar	connected to	Pale
Nazir	present in	Dawnstar
Dawnstar	connected to	Hela's Folly
Beitild	present in	Dawnstar
Dawnstar	connected to	Anga's Mill
Swindler's Den	connected to	Cragwallow Slope
Molag Bal	present in	Swindler's Den
Tolfdir	present in	outside the College of Winterhold
Eye of Magnus	held by	Tolfdir
Staff of Magnus	held by	Tolfdir
Tolfdir	present in	Saarthal
Dragonhide	held by	Tolfdir
Ebonyflesh	held by	Tolfdir
Kahvozein's Fang	held by	Tolfdir
outside the College of Winterhold	connected to	Labyrinthian
Shalidor	present in	Labyrinthian
Eye of Magnus	held by	Quaranir
Staff of Magnus	held by	Mirabelle Ervine
Staff of Magnus	present in	Mzulft
Sondas Drenim	present in	Darkwater Crossing
Sondas Drenim	present in	a mine whose tunnels are getting deep into the rock
Darkwater Crossing	connected to	Darkwater Pass
Sylgja	present in	Darkwater Crossing
Verner	present in	Darkwater Crossing
Derkeethus	present in	Darkwater Pass
Neloth	present in	Solstheim
"Wind and Sand"	held by	Neloth
Neloth	present in	Druadach Redoubt
Neloth	present in	Nchardak
Black Books	held by	Neloth
Heart Stones	held by	Neloth
Neloth	present in	Harstrad
Neloth	present in	Tel Mithryn
Neloth	present in	the hills on the western edge of Skyrim
Neloth	present in	Frostmere Depths
Valdar	present in	tomb of Hevnoraak
Hevnoraak	present in	tomb of Hevnoraak
tomb of Hevnoraak	connected to	in the tomb below
Skjor	present in	Pale
Wuuthrad	held by	Skjor
Skjor	present in	Dustman's Cairn
Skjor	present in	beneath the Skyforge
Dragonstone	held by	Farengar Secret-Fire
Farengar Secret-Fire	present in	Bleak Falls Barrow
Common Soul Gems	held by	Sergius Turrianus
Elmus	present in	a miserable place
Ashfire Mead	held by	Elmus
Elmus	present in	Thirsk Mead Hall
a miserable place	connected to	Thirsk Mead Hall
Thirsk Mead Hall	connected to	Solstheim
Thirsk Mead Hall	connected to	outside Thirsk Mead Hall
Hilund	present in	Thirsk Mead Hall
Elisif the Fair	present in	a hidden shrine to Talos
Torygg	present in	a hidden shrine to Talos
Talos	present in	a hidden shrine to Talos
Talos	present in	Markarth
Solstheim	connected to	Morrowind
Solstheim	connected to	Mournhold
Solstheim	connected to	Raven Rock
Solstheim	connected to	outside Temple of Miraak
Miraak	present in	Solstheim
Solstheim	connected to	Temple of Miraak
Storn	present in	Solstheim
East Empire Pendants	present in	Solstheim
Tharstan	present in	Solstheim
Solstheim	connected to	outside Vahlok's Tomb
Solstheim	connected to	Vahlok's Tomb
Solstheim	connected to	Red Mountain
Solstheim	connected to	Hammerfell
Solstheim	connected to	Frostflow Lighthouse
Sudi	present in	Solstheim
Ramati	present in	Solstheim
Mani	present in	Solstheim
Cindiri Arano	present in	Solstheim
Solstheim	connected to	Strident Squall
Ebony Warrior	present in	the Ebony Warrior's last vigil
the Ebony Warrior's last vigil	connected to	Sovngarde
Vilkas	present in	Sovngarde
Sovngarde	connected to	Tomb of Ysgramor
Kodlak	present in	Sovngarde
Sovngarde	connected to	the place that is already known to the player
Aela	present in	Sovngarde
Sovngarde	connected to	Skuldafn
Alduin, World-Eater	present in	Sovngarde
Tsun	present in	Sovngarde
Alduin, World Eater	present in	Sovngarde
Shor	present in	Sovngarde
Sovngarde	connected to	Hall of Valor
Kodlak Whitemane	present in	Sovngarde
Sovngarde	connected to	Hunting Grounds
Sovngarde	connected to	Castle Dour
Igmund	present in	Markarth
Markarth	connected to	Hag's End
Anton Virane	present in	Markarth
Eltrys	present in	Markarth
Margret	present in	Markarth
Eola	present in	Markarth
Markarth	connected to	Reachcliff Cave
Bolli	present in	Markarth
Markarth	connected to	The Silver Blood Inn
Endon	present in	Markarth
Markarth	connected to	Valenwood
Ondolemar	present in	Markarth
Ogmund the Skald	present in	Markarth
Jarl	present in	Markarth
Markarth	connected to	Cidhna Mine
Braig	present in	Markarth
Markarth	connected to	The Hag's Cure
Markarth	connected to	Serpent's Bluff Redoubt
Markarth	connected to	outside the Abandoned House
Markarth	connected to	Abandoned House
Kerah	present in	Markarth
Markarth	connected to	Understone Keep
Raerek	present in	Markarth
Markarth	connected to	Warmaiden's
Dragonborn	present in	Markarth
Arch-Mage	present in	Markarth
Hag's End	connected to	Deepwood Redoubt
Korir	present in	Winterhold
Helm of Winterhold	held by	Korir
Kraldar	present in	Winterhold
Winterhold	connected to	Frozen Hearth
Winterhold	connected to	Ivarstead
Winterhold	connected to	Frozen Hearth Inn
Winterhold	connected to	Azura's shrine, up the steps to the altar
Aela the Huntress	present in	Winterhold
Winterhold	connected to	Bleakcoast Cave
Jarl	present in	Winterhold
Helm of Winterhold	present in	Hob's Fall Cave
Pantea Ateia	present in	Hob's Fall Cave
Larina	present in	Hob's Fall Cave
Helm of Winterhold	held by	Hanse
Dravynea the Stoneweaver	present in	the mines
the mines	connected to	Morrowind
Grosta	present in	Morrowind
Morrowind	connected to	Broken Helm Hollow
Morrowind	connected to	around the main gate of Windhelm
Brand-Shei	present in	Morrowind
Morrowind	connected to	Black Marsh
Ring of Pure Mixtures	held by	Frida
Runil	present in	Falkreath
Kust	present in	Falkreath
Falkreath	connected to	Darkshade Copse
Siddgeir	present in	Falkreath
Dengeir of Stuhn	present in	Falkreath
Lod	present in	Falkreath
Falkreath	connected to	Skaal village
Bera	present in	Falkreath
Falkreath	connected to	outside Moss Mother Cavern
Falkreath	connected to	Moss Mother Cavern
Falkreath	connected to	Embershard Mine
Nazir	present in	Falkreath
Helvard	present in	Falkreath
Jarl	present in	Falkreath
Thadgeir	present in	Falkreath
Berit	present in	Falkreath
Falkreath	connected to	Bloodlet Throne
Roggi Knot-Beard	present in	Kynesgrove
Knot-Beard shield	held by	Roggi Knot-Beard
Iddra	present in	Kynesgrove
Roggi	present in	Kynesgrove
Knot-Beard shield	present in	Ansilvund
Lenne	present in	Ansilvund
High Queen Freydis	present in	Cronvangr Cave
Shahvee	present in	Black Marsh
Zenithar	present in	Black Marsh
Dagur	present in	Dagur's inn
Ranmir	present in	Dagur's inn
Ranmir	present in	The Frozen Hearth
Stone of Barenziah, Stones of Barenziah	held by	Vex
Delvin Mallory	present in	Bits and Pieces
Dragon's Breath Mead	held by	Olda
Dragon's Breath Mead	present in	a cave nearby, guarded by wolves
Horgeir	present in	a cave nearby, guarded by wolves
Modyn Veleth	present in	Raven Rock
Emberbrand Wine	held by	Modyn Veleth
Modyn Veleth	present in	not in the Bulwark, one of the abandoned houses on the outskirts of Raven Rock
Relics of Ahzidal	present in	Raven Rock
Adril Arano	present in	Raven Rock
Councilor Morvayn	present in	Raven Rock
Raven Rock	connected to	Retching Netch Cornerclub
Raven Rock	connected to	an old farm
Cindiri Arano	present in	Raven Rock
Raven Rock	connected to	Raven Rock Mine
Astrid	present in	the keep in Markarth
Astrid	present in	Dark Brotherhood Sanctuary
Jarrin Root	held by	Astrid
"Silence, my brother."	held by	Astrid
Black Sacrament	held by	Astrid
Astrid	present in	Dark Brotherhood Sanctuary, the hideout of the Dark Brotherhood
Gourmet	present in	the keep in Markarth
Festus Krex	present in	the keep in Markarth
Anton Virane	present in	the keep in Markarth
Quintus Navale	present in	Throat of the World
Nurelion	present in	Throat of the World
Throat of the World	connected to	giant camps
Throat of the World	connected to	High Hrothgar
Paarthurnax	present in	Throat of the World
Dovahkiin	present in	Throat of the World
giant camps	connected to	Forsworn camps in the Reach
White Phial	held by	Nurelion
Skooma	held by	Laila Law-Giver
Laila Law-Giver	present in	the warehouse within Riften
Sarthis	present in	the warehouse within Riften
Skooma	held by	Stands-In-Shallows
Skooma	present in	Grisvar the Unlucky
Skooma	present in	Duach
Skooma	held by	Wujeeta
Skooma	present in	Riften Fishery
"Night Falls on Sentinel"	held by	Rustleif
Black-Briar Mead	held by	Siddgeir
Black-Briar Mead	held by	Romlyn Dreth
Black-Briar Mead	present in	Black-Briar Meadery
"Song of the Alchemists"	held by	Lami
"The Mirror"	held by	Captain Aldis
Vilkas	present in	Jorrvaskr
Wuuthrad	held by	Vilkas
Vilkas	present in	next to Kodlak Whitemane
Vilkas	present in	Rift
Kodlak	present in	Jorrvaskr
Jorrvaskr	connected to	Driftshade Refuge
Wuuthrad	held by	Aela the Huntress
Vald	present in	Riftweald Manor
Mercer Frey	present in	outside Snow Veil Sanctum
Mercer Frey	present in	Goldenglow Estate
Louis Letrush	present in	Riften Jail
Sibbi Black-Briar	present in	Riften Jail
Frost	present in	Riften Jail
Sibbi Black-Briar	present in	Riften jail
Maven Black-Briar	present in	Honningbrew Meadery
Andurs	present in	Hall of the Dead
Hall of the Dead	connected to	Candlehearth Hall
Helgird	present in	Hall of the Dead
Susanna	present in	Hall of the Dead
Andurs	present in	outside the catacombs
Mehrunes' Razor	held by	Silus Vesuius
Mehrunes' Razor	held by	Mehrunes Dagon
Dragonborn	present in	High Hrothgar
Dragonborn	present in	Sky Haven Temple
Styrr	present in	Temple of Divines
Temple of Divines	connected to	Potema's Catacombs
Potema, the Wolf Queen	present in	Potema's Catacombs
Aventus Aretino	present in	Aretino Residence
Black Sacrament	held by	Aventus Aretino
Grelod the Kind	present in	Honorhall Orphanage
Afa-Saryat	present in	Druadach Redoubt
Curalmil	present in	Forsaken Cave
White Phial	connected to	a mine whose tunnels are getting deep into the rock
Dark Brotherhood Sanctuary	connected to	Night Mother's Chamber
Dark Brotherhood Sanctuary	connected to	Night Mother's Chamber in the Dark Brotherhood Sanctuary
Dark Brotherhood Sanctuary	connected to	in the southwest reaches of the realm, in the pine forest
Dark Brotherhood Sanctuary	connected to	outside by the pool
Cicero	present in	Night Mother's Chamber
Cicero	present in	on the road near Loreius Farm
Cicero	present in	outside by the pool
Night Mother	present in	Night Mother's Chamber
Night Mother	present in	outside by the pool
Balgruuf the Greater	present in	High Hrothgar
High Hrothgar	connected to	hight up the slopes of the Throat of the World
General Tullius	present in	High Hrothgar
Klimmek	present in	High Hrothgar
Vaermina	present in	Nightcaller Temple
Lexicon	held by	From-Deepest-Fathoms
From-Deepest-Fathoms	present in	Avanchnzel
Black-Briar Meadery	connected to	Ivarstead
Ivarstead	connected to	Vilemyr Inn
Wilhelm	present in	Ivarstead
Ivarstead	connected to	Shroud Hearth Barrow
Wyndelius	present in	Ivarstead
Narfi	present in	Ivarstead
Dinya Balu	present in	Ivarstead
Fastred	present in	Ivarstead
Mara	present in	Ivarstead
Wilhelm	present in	Vilemyr Inn
Hafjorg	present in	Shor's Stone
Filnjar	present in	Shor's Stone
Elgrim	present in	Shor's Stone
nirnroot	held by	Elgrim
Filnjar	present in	Redbelly Mine
Ralis Sedarys	present in	outside Kolbjorn Barrow
Relics of Ahzidal	held by	Ralis Sedarys
Ralis Sedarys	present in	Kolbjorn Barrow
Aela the Huntress	present in	Eastmarch
Eastmarch	connected to	Cragslane Cavern
Arniel Gane	present in	Saarthal
Saarthal	connected to	Folgunthur
Saarthal	connected to	Geirmund's Hall
Archmage Geirmund	present in	Saarthal
Jyrik	present in	Saarthal
Dwemer Cogs	held by	Arniel Gane
Dwarven Convectors, Convectors	held by	Arniel Gane
Karliah	present in	Twilight Sepulcher
Karliah	present in	Snow Veil Sanctum
Nocturnal	present in	Twilight Sepulcher
volumes of Arondil's journals, necromantic ravings	held by	Vekel the Man
Arondil	present in	Yngvild
Aela the Huntress	present in	Hjaalmarch
Aela the Huntress	present in	Pavo Attius' home
Hircine	present in	Hunting Grounds
Commander Maro	present in	Castle Dour
Titus Mede II	present in	Castle Dour
the passphrase to the Dark Brotherhood Sanctuary: "Silence, my brother."	held by	Commander Maro
Jarrin Root	held by	Titus Mede II
Titus Mede II	present in	Katariah
Titus Mede II	present in	onboard the Katariah
Paarthurnax	present in	Time-Wound
Revyn Sadri	present in	Revyn Sadri's store
Revyn Sadri's store	connected to	Viola Giordano's house
Viola Giordano	present in	Viola Giordano's house
Moon Sugar	held by	Tonilia
Tonilia	present in	The Ragged Flagon
Moon Sugar	held by	Ri'saad
Frea	present in	outside Temple of Miraak
Miraak	present in	Nchardak
Miraak	present in	Hermaeus Mora's realm
Miraak	present in	Saering's Watch
Telrav	present in	Nilheim
Kodlak Whitemane	present in	next to Kodlak Whitemane
Viarmo	present in	Bards College
King Olaf's Verse	held by	Viarmo
Giraud Gemane	present in	Bards College
Bards College	connected to	Halldir's Cairn
Bards College	connected to	Stony Creek Cave
Giruad Gemane	present in	Bards College
"Olaf and the Dragon"	present in	Bards College
King Olaf	present in	Dead Men's Respite
King Olaf's Verse	held by	King Olaf
Mark of Dibella, Marks of Dibella	held by	Haelga
Namira, Lady of Decay	present in	Reachcliff Cave
Torsten Cruel-Sea	present in	Niranye's house in Windhelm
Fjotli	present in	Niranye's house in Windhelm
Hjaalmarch	connected to	Orotheim
fire salts, strange minerals that burns as hot as lava	held by	Balimund
Narfi	present in	ruins just outside of Ivarstead
Evette San	present in	the docks
Vittoria Vici	present in	the docks
Vittoria Vici	present in	Temple of the Divines
Mara	present in	Temple of Mara
Bolli	present in	Riften Fishery
Kleppr	present in	The Silver Blood Inn
Degaine	present in	outside the Temple of Dibella
Senna	present in	Temple of Dibella
Dibella	present in	Temple of Dibella
Sam	present in	Temple of Dibella
Whalebone Bridge	connected to	Hall of Valor
outside Snow Veil Sanctum	connected to	Snow Veil Sanctum
Stands-In-Shallows	present in	Gnisis Cornerclub
Nelacar	present in	Frozen Hearth
Dengeir of Stuhn	present in	Lod's house in Falkreath
Perth	present in	just outside Soljund's Sinkhole
Perth	present in	Soljund's Sinkhole
Avrusa Sarethi	present in	Avrusa Sarethi's farm
Jazbay Grapes	held by	Avrusa Sarethi
Nirnroot	held by	Avrusa Sarethi
Aduri	present in	Avrusa Sarethi's farm
'The Last Scabbard of Akrash'	held by	Ghorza gra-Bagol
'The Last Scabbard of Akrash'	held by	Tacitus
Morwen	present in	Skaal village
Valenwood	connected to	Pinewatch
Rigel Strong-Arm	present in	Pinewatch
Heddic Volunnar	present in	Volunruud
"Heddic's Volunruud Notes"	held by	Heddic Volunnar
Okin and Eduj	held by	Heddic Volunnar
Okin and Eduj	held by	Tongue Chieftain Kvenel
Eorlund	present in	Skyforge
Skyforge	connected to	Underforge
Eorlund	present in	beneath the Skyforge
Captain Valmir	present in	Forelhost
Forelhost	connected to	Atmora
Amaund Motierre	present in	a crypt
Black Sacrament	held by	Amaund Motierre
Black Sacrament	present in	The Hag's Cure
Carlotta Valentia	present in	Bannered Mare
Jarl	present in	Understone Keep
Geldis Sadri	present in	Retching Netch Cornerclub
Sadri's Sujamma	held by	Geldis Sadri
Sujamma	held by	Geldis Sadri
Anska	present in	Vokun's crypt
Vokun	present in	Vokun's crypt
Ysgramor	present in	Vokun's crypt
"Letter from Idolaf Battle-Born"	held by	Idolaf Battle-Born
Selveni Nethri	present in	Southfringe Sanctum
Bashnag	present in	Southfringe Sanctum
Ulfric	present in	outside Korvanjund
Aringoth	present in	Goldenglow Estate
Mercer	present in	Goldenglow Estate
Maven	present in	Goldenglow Estate
Gulum-Ei	present in	East Empire Company
Ainethach	present in	Karthwasten
Karthwasten	connected to	Sanuarach Mine
Exalted Protocol of the Dibellan Sybil	present in	Karthwasten
Dibella	present in	Karthwasten
Sybil	present in	Karthwasten
Fine-Cut Void Salts	held by	Captain Wayfinder
Fine-Cut Void Salts	present in	Sea Squall
Fine-Cut Void Salts	present in	some cave
Rogatus Salvius	present in	Old Hroldan Inn
Leontius	present in	Old Hroldan Inn
Madesi	present in	a city
Halldir	present in	Halldir's Cairn
Rjorn	present in	Halldir's Cairn
Orthus Endario	present in	East Empire Company's rundown offices in Windhelm
East Empire Company's rundown offices in Windhelm	connected to	Vvardenfell
Hammerfell	connected to	Vvardenfell
Habd	present in	Hammerfell
Bujold the Unworthy	present in	outside Thirsk Mead Hall
Rieklings	present in	outside Thirsk Mead Hall
Rift	connected to	Faldar's Tooth
Faldar's Tooth	connected to	Moon Amulet
Illia	present in	Darklight Tower
East Empire Pendants	held by	Fethis Alor
Eisa Blackthorn	present in	Frostmere Crypt
"Eisa's Journal"	held by	Eisa Blackthorn
Kyr	present in	Frostmere Crypt
Ra'jirr	present in	Frostmere Crypt
Pale Lady	present in	Frostmere Crypt
Glover Mallory	present in	Castle Karstaag
Ancient Nordic Pickaxe	held by	Glover Mallory
Esmond Tyne	present in	Castle Karstaag
Drevis Neloren	present in	around the College of Winterhold
books, which contain powerful Illusion spells	held by	Drevis Neloren
Calcelmo	present in	Nchuand-Zel
Calcelmo	present in	Understone Keep
"Letter from Calcelmo"	held by	Calcelmo
Nimhe, Poisoned One	present in	Nchuand-Zel
Peryite	present in	Bthardamz
Orchendor	present in	Bthardamz
Dibella	present in	Broken Tower Redoubt
Mark of Dibella, Marks of Dibella	held by	Dibella
Madanach	present in	Cidhna Mine
septims	held by	Mogrul
septims	held by	Drovas Relvi
Muiri	present in	The Hag's Cure
Valdr	present in	outside Moss Mother Cavern
Spriggans	present in	outside Moss Mother Cavern
Ari	present in	Moss Mother Cavern
Niels	present in	Moss Mother Cavern
Stalhrim	held by	Deor Woodcutter
Stalhrim	held by	Baldor Iron-Shaper
Stalhrim	held by	Halbarn Iron-Fur
Christer	present in	Mistwatch
Fjola	present in	Mistwatch
Grogmar	present in	Redbelly Mine
Fralia Gray-Mane	present in	Fralia Gray-Mane's home
Thorald	present in	Fralia Gray-Mane's home
Dervenin	present in	Pelagius Wing
Pelagius Wing	connected to	Blue Palace
Una	present in	Blue Palace
Erdi	present in	Blue Palace
Blue Palace	connected to	Radiant Raiment
Elisif	present in	Blue Palace
Jarl Elisif the Fair	present in	Blue Palace
Falk Firebeard	present in	Blue Palace
Falk Firebeard	present in	Wolfskull Cave
Potema the Wolf Queen	present in	Wolfskull Cave
Captain Veleth	present in	an old farm
Svidi	present in	Riften jail
Wulfur	present in	Riften jail
Faendal	present in	Riverwood
Camilla Valerius	present in	Riverwood
Sven	present in	Riverwood
Alvor	present in	Riverwood
Riverwood	connected to	Helgen
Black Books	present in	Benkongerike
Xarxes	present in	Benkongerike
Black Books	held by	Hermaeus Mora
Lisbet	present in	Lisbet's store
Lisbet's store	connected to	Broken Tower Redoubt
Jaree-Ra	present in	Solitude Docks
Solitude Docks	connected to	Icerunner
Deeja	present in	Solitude Docks
Icerunner	connected to	Solitude Lighthouse
Olava the Feeble	present in	Deepwood Redoubt
Kyne's Sacred Trials	held by	Froki
Kyne's Sacred Trials	held by	Kyne
Sybille Stentor	present in	Pinemoon Cave
Nazir	present in	ruins just outside of Ivarstead
Nazir	present in	Red Wave
Nazir	present in	Mzinchaleft
Nazir	present in	Half-Moon Mill
Nazir	present in	in the woods near Anga's Mill
Nazir	present in	the plains outside Whiterun
Safia	present in	Red Wave
Erikur	present in	Red Wave
Sabine Nyette	present in	Red Wave
Red Wave	connected to	Dainty Sload
Maluril	present in	Mzinchaleft
Mjoll the Lioness	present in	Mzinchaleft
Lurbuk	present in	Moorside Inn
Hern	present in	Half-Moon Mill
Hert	present in	Half-Moon Mill
Ennodius Papius	present in	Anga's Mill
Aeri	present in	Anga's Mill
Ennodius Papius	present in	in the woods near Anga's Mill
Anoriath	present in	the plains outside Whiterun
Deekus	present in	Hela's Folly
King Borgas	present in	Korvanjund
Galmar Stonefist	present in	Korvanjund
Galmar Stonefist	present in	outside Korvanjund
Stalleo	present in	outside Treva's Watch
Brurid	present in	outside Treva's Watch
ice wraith teeth	held by	Marise Aravel
Marise Aravel	present in	Ancient's Ascent
Dwemer Spoon	held by	Wylandriah
Orichalcum Ingot	held by	Wylandriah
Grand Soul Gem	held by	Wylandriah
Boti	present in	Fellstar Farm
Fellstar Farm	connected to	Frozen Hearth Inn
Orichalcum Ingot	present in	Frozen Hearth Inn
Frozen Hearth Inn	connected to	The White Phial
Sinding	present in	a prison
Ring of Hircine	held by	Sinding
a prison	connected to	these woods
Hircine, Lord of the Hunt	present in	a prison
Tyranus	present in	outside the Abandoned House
Jurgen Windcaller	present in	Ustengrav
Balmora Blue	held by	Erikur
Orthorn	present in	Fellglow Keep
Exalted Protocol of the Dibellan Sybil	held by	Hamal
taproots	held by	Elynea Mothren
Elynea Mothren	present in	Harstrad
Kjar	present in	North Wind
Ebony	held by	Halbarn Iron-Fur
bear pelts	held by	Temba Wide-Arm
Grimsever	held by	Mjoll the Lioness
Lucan Valerius	present in	Lucan Valerius's shop in the town
Lucan Valerius's shop in the town	connected to	Bleak Falls Barrow
Hermaeus Mora, Gardener of Men	present in	Hermaeus Mora's realm
Ghost of Old Hroldan	present in	Hroldan
Hjalti	present in	Hroldan
Talvas Fathryon	present in	Tel Mithryn
Ash Guardian	present in	Tel Mithryn
"Habd's Journal"	held by	Habd
"Midden Incident Report"	held by	Anonymous
Deadric Relic	held by	Anonymous
rings	held by	Anonymous
Forgemaster's Fingers	present in	Stony Creek Cave
Malacath	present in	Stony Creek Cave
Finn's Lute	present in	Stony Creek Cave
Finn	present in	Stony Creek Cave
Malacath	present in	walled orc camp
Liefnarr	present in	Broken Helm Hollow
"Daynas Valen's Notes"	held by	Daynas Valen
Sigdis	present in	Geirmund's Hall
Archmage Gauldur	present in	Geirmund's Hall
Mikrul	present in	Geirmund's Hall
Taarie	present in	Radiant Raiment
Finn's Lute	held by	Inge Six Fingers
Malborn	present in	The Winking Skeever
